retweet,likes,reply,num,image,video,gif
4,12,0,3,1,0,0
4,7,0,3,0,0,0
1,4,2,3,0,0,0
3,8,0,3,1,0,0
15,61,6,16,2,0,0
73,225,8,12,5,0,0
34,85,6,29,9,0,0
51,352,14,9,2,0,0
35,244,8,25,10,0,0
53,294,26,28,4,1,0
219,1018,103,36,8,0,0
14,287,27,22,8,0,0
17,71,9,17,2,1,0
78,413,13,14,4,0,0
85,720,44,8,1,0,0
28,240,32,18,1,0,0
3,13,2,12,2,0,0
4,6,1,6,2,0,0
1,4,0,6,0,0,0
23,77,10,14,5,0,0
2,2,0,3,0,0,0
2,33,1,4,3,0,0
3,21,7,5,1,0,0
8,37,11,7,1,0,0
3,8,0,4,1,0,0
51,187,7,3,0,0,0
125,539,28,13,4,1,0
11,120,4,5,2,0,0
5,120,5,8,3,0,0
8,28,3,12,2,0,0
2,36,0,13,4,0,0
4,15,1,8,4,0,0
10,53,5,9,2,0,0
0,14,2,7,2,0,0
11,29,2,7,0,1,0
7,11,0,11,4,0,0
6,24,1,15,2,0,0
4,15,0,7,0,0,0
7,57,11,22,4,0,0
2,16,2,7,1,0,0
9,46,6,9,4,0,0
