Date,retweet,likes,reply,num,image,video,gif
2021-03-17 06:00:00,2,2,2,5,2,0,0
2021-03-17 07:00:00,2,9,0,6,2,0,0
2021-03-17 08:00:00,25,84,8,6,2,1,0
2021-03-17 09:00:00,9,31,5,13,2,0,0
2021-03-17 10:00:00,1,6,0,6,0,0,0
2021-03-17 11:00:00,35,133,11,19,5,1,0
2021-03-17 12:00:00,14,58,6,23,6,0,0
2021-03-17 13:00:00,25,128,12,43,9,1,0
2021-03-17 14:00:00,46,287,19,35,7,0,0
2021-03-17 15:00:00,9,45,7,19,5,1,0
2021-03-17 16:00:00,44,128,31,21,2,1,0
2021-03-17 17:00:00,9,27,1,17,2,0,0
2021-03-17 18:00:00,4,24,2,10,2,0,0
2021-03-17 19:00:00,0,6,0,5,2,0,0
2021-03-17 20:00:00,35,98,8,18,3,0,0
2021-03-17 21:00:00,13,37,1,13,2,0,0
2021-03-17 22:00:00,29,333,14,12,0,1,0
2021-03-17 23:00:00,1,9,2,9,1,0,0
2021-03-18 00:00:00,7,18,7,10,4,1,0
2021-03-18 01:00:00,2,14,0,7,0,0,0
2021-03-18 02:00:00,7,100,7,6,2,2,0
2021-03-18 03:00:00,20,149,18,9,3,1,0
2021-03-18 04:00:00,2,8,0,5,4,0,0
2021-03-18 05:00:00,19,87,1,2,0,0,0
2021-03-18 06:00:00,5,10,1,7,2,0,0
2021-03-18 07:00:00,1,2,0,3,1,0,0
2021-03-18 08:00:00,1,14,0,9,1,1,0
2021-03-18 09:00:00,1,8,1,7,1,1,0
2021-03-18 10:00:00,0,3,1,5,1,0,0
2021-03-18 11:00:00,3,12,4,39,0,0,0
2021-03-18 12:00:00,3,36,3,33,2,0,0
2021-03-18 13:00:00,23,130,7,22,1,0,0
2021-03-18 14:00:00,32,140,13,28,6,0,0
2021-03-18 15:00:00,34,83,8,24,6,0,0
2021-03-18 16:00:00,14,70,5,17,2,1,0
2021-03-18 17:00:00,3,27,1,15,2,1,0
2021-03-18 18:00:00,2,29,5,16,5,0,0
2021-03-18 19:00:00,14,31,2,26,1,0,0
2021-03-18 20:00:00,12,45,7,13,1,1,0
2021-03-18 21:00:00,10,16,0,8,2,0,0
2021-03-18 22:00:00,8,18,2,12,2,0,0
2021-03-18 23:00:00,11,102,19,10,3,0,0
2021-03-19 00:00:00,2,13,3,9,4,0,0
2021-03-19 01:00:00,7,71,14,10,2,0,0
2021-03-19 02:00:00,3,8,3,6,1,1,0
2021-03-19 03:00:00,0,2,0,2,1,0,0
2021-03-19 04:00:00,0,7,1,4,1,0,0
2021-03-19 05:00:00,1,4,0,2,1,0,0
2021-03-19 06:00:00,1,4,0,3,1,0,0
2021-03-19 07:00:00,0,2,0,2,2,0,0
2021-03-19 08:00:00,0,3,2,3,0,1,0
2021-03-19 09:00:00,9,15,1,4,3,0,0
2021-03-19 10:00:00,2,5,2,9,3,0,0
2021-03-19 11:00:00,6,24,2,7,2,0,0
2021-03-19 12:00:00,27,204,17,20,4,0,0
2021-03-19 13:00:00,38,126,16,27,4,0,0
2021-03-19 14:00:00,20,104,28,35,10,1,0
2021-03-19 15:00:00,20,168,17,35,10,1,0
2021-03-19 16:00:00,85,297,54,53,11,0,0
2021-03-19 17:00:00,30,174,14,24,2,0,0
2021-03-19 18:00:00,12,69,6,23,7,1,0
2021-03-19 19:00:00,11,62,4,19,3,2,0
2021-03-19 20:00:00,10,54,6,14,6,2,0
2021-03-19 21:00:00,2,32,7,11,2,0,0
2021-03-19 22:00:00,28,97,8,14,7,1,0
2021-03-19 23:00:00,23,86,10,10,3,0,0
2021-03-20 00:00:00,1,11,1,7,3,1,0
2021-03-20 01:00:00,16,215,7,5,3,0,0
2021-03-20 03:00:00,1,9,0,3,1,0,0
2021-03-20 04:00:00,1,21,1,2,0,0,0
2021-03-20 06:00:00,6,12,1,5,2,0,0
2021-03-20 07:00:00,0,0,0,1,0,0,0
2021-03-20 08:00:00,1,3,0,3,0,0,0
2021-03-20 09:00:00,1,0,0,2,1,0,0
2021-03-20 10:00:00,0,0,0,1,1,0,0
2021-03-20 11:00:00,0,5,1,2,0,0,0
2021-03-20 12:00:00,4,14,0,9,2,0,0
2021-03-20 13:00:00,0,8,0,3,2,0,0
2021-03-20 14:00:00,0,6,4,6,1,1,0
2021-03-20 15:00:00,42,148,66,12,3,1,0
2021-03-20 16:00:00,20,51,7,10,2,1,0
2021-03-20 17:00:00,3,16,2,5,0,0,0
2021-03-20 18:00:00,4,14,5,6,3,0,0
2021-03-20 19:00:00,4,12,1,3,1,0,0
2021-03-20 20:00:00,11,24,1,6,2,0,0
2021-03-20 21:00:00,3,20,0,10,3,0,0
2021-03-20 22:00:00,3,12,3,6,2,1,0
2021-03-20 23:00:00,3,12,0,5,2,1,0
2021-03-21 00:00:00,2,2,0,5,2,0,0
2021-03-21 01:00:00,5,11,3,5,1,0,0
2021-03-21 02:00:00,10,45,3,9,5,1,0
2021-03-21 03:00:00,1,1,0,2,1,0,0
2021-03-21 04:00:00,0,0,0,1,1,0,0
2021-03-21 05:00:00,0,1,0,3,1,0,0
2021-03-21 06:00:00,0,2,1,2,1,0,0
2021-03-21 07:00:00,1,3,0,3,2,0,0
2021-03-21 08:00:00,0,7,2,3,2,0,0
2021-03-21 09:00:00,2,11,0,6,3,0,0
2021-03-21 10:00:00,0,1,0,1,1,0,0
2021-03-21 11:00:00,0,1,0,1,0,0,0
2021-03-21 12:00:00,7,7,0,11,5,0,0
2021-03-21 13:00:00,4,36,2,8,4,0,0
2021-03-21 14:00:00,22,85,6,12,5,0,0
2021-03-21 15:00:00,23,52,25,9,2,0,0
2021-03-21 16:00:00,5,8,2,6,2,0,0
2021-03-21 17:00:00,2,4,0,3,0,0,0
2021-03-21 18:00:00,6,29,2,12,2,1,0
2021-03-21 19:00:00,6,12,1,11,2,0,0
2021-03-21 20:00:00,456,2906,120,12,2,0,0
2021-03-21 21:00:00,10,40,7,12,3,1,0
2021-03-21 22:00:00,5,17,0,5,1,0,0
2021-03-21 23:00:00,5,17,3,7,2,0,0
2021-03-22 00:00:00,7,23,0,10,3,0,0
2021-03-22 01:00:00,6,20,2,12,4,1,0
2021-03-22 02:00:00,1,10,1,4,1,1,0
2021-03-22 03:00:00,19,132,9,8,2,0,0
2021-03-22 04:00:00,0,0,0,5,3,0,0
2021-03-22 05:00:00,1,1,0,5,4,0,0
2021-03-22 06:00:00,24,33,7,26,1,0,0
2021-03-22 07:00:00,6,55,5,3,2,0,0
2021-03-22 08:00:00,0,0,0,1,0,0,0
2021-03-22 09:00:00,3,9,1,9,2,0,0
2021-03-22 10:00:00,1,8,0,7,1,0,0
2021-03-22 11:00:00,12,37,3,11,6,0,0
2021-03-22 12:00:00,5,33,5,19,4,1,0
2021-03-22 13:00:00,10,50,4,25,6,0,0
2021-03-22 14:00:00,43,244,12,26,5,1,0
2021-03-22 15:00:00,25,65,8,23,6,1,0
2021-03-22 16:00:00,57,398,12,16,6,0,0
2021-03-22 17:00:00,84,374,12,16,10,0,0
2021-03-22 18:00:00,11,41,6,18,4,0,0
2021-03-22 19:00:00,3,13,2,10,3,0,0
2021-03-22 20:00:00,12,37,0,10,2,0,0
2021-03-22 21:00:00,26,74,5,19,6,0,0
2021-03-22 22:00:00,59,257,31,18,5,0,0
2021-03-22 23:00:00,23,103,10,18,4,1,0
2021-03-23 00:00:00,19,63,11,14,4,2,0
2021-03-23 01:00:00,2,6,1,5,0,0,0
2021-03-23 02:00:00,1,7,8,6,2,1,0
2021-03-23 03:00:00,17,44,1,8,4,0,0
2021-03-23 04:00:00,0,3,1,1,1,0,0
2021-03-23 05:00:00,0,13,2,4,1,0,0
2021-03-23 06:00:00,2,1,1,4,1,0,0
2021-03-23 07:00:00,1,7,0,5,0,0,0
2021-03-23 08:00:00,3,5,0,10,1,0,0
2021-03-23 09:00:00,0,1,1,3,1,0,0
2021-03-23 10:00:00,69,487,43,13,2,1,0
2021-03-23 11:00:00,27,79,7,45,9,0,0
2021-03-23 12:00:00,53,367,26,47,10,0,0
2021-03-23 13:00:00,162,1109,33,42,10,0,0
2021-03-23 14:00:00,109,546,39,46,16,0,0
2021-03-23 15:00:00,13,58,5,33,8,0,0
2021-03-23 16:00:00,52,367,41,40,12,2,0
2021-03-23 17:00:00,76,541,41,41,10,1,0
2021-03-23 18:00:00,54,359,24,43,14,0,0
2021-03-23 19:00:00,38,268,45,56,13,2,0
2021-03-23 20:00:00,496,3233,249,227,38,2,0
2021-03-23 21:00:00,65,338,76,107,22,1,0
2021-03-23 22:00:00,68,473,37,51,15,0,0
2021-03-23 23:00:00,21,146,14,36,9,0,0
2021-03-24 00:00:00,53,422,69,32,8,0,0
2021-03-24 01:00:00,16,79,14,22,7,0,0
2021-03-24 02:00:00,22,63,8,21,8,0,0
2021-03-24 03:00:00,2,6,5,10,7,0,0
2021-03-24 04:00:00,2,4,2,11,4,0,0
2021-03-24 05:00:00,4,3,1,4,0,0,0
2021-03-24 06:00:00,7,15,1,11,4,0,0
2021-03-24 07:00:00,2,12,2,13,1,0,0
2021-03-24 08:00:00,31,208,14,12,1,0,0
2021-03-24 09:00:00,60,221,37,21,3,0,0
2021-03-24 10:00:00,49,171,34,33,6,0,0
2021-03-24 11:00:00,33,93,15,40,7,0,0
2021-03-24 12:00:00,49,310,24,35,11,0,0
2021-03-24 13:00:00,136,1124,98,60,9,1,0
2021-03-24 14:00:00,26,132,35,41,6,2,0
2021-03-24 15:00:00,8,80,20,52,6,0,0
2021-03-24 16:00:00,36,233,21,43,9,0,0
2021-03-24 17:00:00,35,247,39,47,10,1,0
2021-03-24 18:00:00,22,96,17,35,11,1,0
2021-03-24 19:00:00,27,115,34,38,10,1,0
2021-03-24 20:00:00,83,542,53,45,18,1,0
2021-03-24 21:00:00,30,121,27,26,9,0,0
2021-03-24 22:00:00,4,33,19,13,2,1,0
2021-03-24 23:00:00,8,31,7,21,8,0,0
2021-03-25 00:00:00,8,51,3,18,6,0,0
2021-03-25 01:00:00,24,83,17,9,2,1,0
2021-03-25 02:00:00,11,31,6,16,1,0,0
2021-03-25 03:00:00,0,3,3,9,5,0,0
2021-03-25 04:00:00,2,3,2,16,8,0,0
2021-03-25 05:00:00,6,60,9,7,1,0,0
2021-03-25 06:00:00,4,21,2,10,1,0,0
2021-03-25 07:00:00,5,27,3,14,2,0,0
2021-03-25 08:00:00,5,18,1,4,0,1,0
2021-03-25 09:00:00,64,258,16,6,1,0,0
2021-03-25 10:00:00,21,89,7,12,3,0,0
2021-03-25 11:00:00,11,22,3,7,1,0,0
2021-03-25 12:00:00,23,86,5,24,7,1,0
2021-03-25 13:00:00,15,99,11,34,9,3,0
2021-03-25 14:00:00,15,69,8,43,6,1,0
2021-03-25 15:00:00,66,394,35,65,24,0,0
2021-03-25 16:00:00,17,68,10,35,10,0,0
2021-03-25 17:00:00,41,257,27,57,13,1,0
2021-03-25 18:00:00,21,93,12,39,14,0,0
2021-03-25 19:00:00,31,343,27,63,13,4,0
2021-03-25 20:00:00,60,302,27,41,16,0,0
2021-03-25 21:00:00,9,84,9,32,7,2,0
2021-03-25 22:00:00,38,105,8,24,3,0,0
2021-03-25 23:00:00,3,29,1,16,7,0,0
2021-03-26 00:00:00,7,41,12,24,5,1,0
2021-03-26 01:00:00,4,29,2,17,5,2,0
2021-03-26 02:00:00,7,36,10,14,4,2,0
2021-03-26 03:00:00,7,29,1,14,7,0,0
2021-03-26 04:00:00,3,4,2,8,5,0,0
2021-03-26 05:00:00,3,11,1,6,3,1,0
2021-03-26 06:00:00,9,14,1,10,5,0,0
2021-03-26 07:00:00,2,12,2,8,6,0,0
2021-03-26 08:00:00,2,22,0,9,6,0,0
2021-03-26 09:00:00,6,30,3,13,5,0,0
2021-03-26 10:00:00,0,14,0,10,6,0,0
2021-03-26 11:00:00,14,45,7,22,6,0,0
2021-03-26 12:00:00,28,128,12,28,10,1,0
2021-03-26 13:00:00,69,569,27,46,12,1,0
2021-03-26 14:00:00,50,150,22,28,7,0,0
2021-03-26 15:00:00,8,95,6,27,10,1,0
2021-03-26 16:00:00,17,136,8,24,8,3,0
2021-03-26 17:00:00,29,259,21,27,8,0,0
2021-03-26 18:00:00,12,59,14,33,8,1,0
2021-03-26 19:00:00,21,50,8,23,6,0,0
2021-03-26 20:00:00,3,13,5,20,4,1,0
2021-03-26 21:00:00,4,21,2,15,10,0,0
2021-03-26 22:00:00,13,41,2,21,9,1,0
2021-03-26 23:00:00,3,19,1,14,8,0,0
2021-03-27 00:00:00,16,291,82,16,12,0,0
2021-03-27 01:00:00,12,19,2,19,1,0,0
2021-03-27 02:00:00,4,18,4,12,9,0,0
2021-03-27 03:00:00,5,14,5,12,5,0,0
2021-03-27 04:00:00,4,17,2,7,4,0,0
2021-03-27 05:00:00,0,1,0,4,3,0,0
2021-03-27 06:00:00,2,4,2,6,4,0,0
2021-03-27 07:00:00,0,2,0,3,3,0,0
2021-03-27 08:00:00,0,1,1,6,3,0,0
2021-03-27 09:00:00,1,1,1,5,5,0,0
2021-03-27 10:00:00,0,1,2,4,2,0,0
2021-03-27 11:00:00,0,0,0,7,3,0,0
2021-03-27 12:00:00,27,47,2,6,6,0,0
2021-03-27 13:00:00,1,2,0,3,2,0,0
2021-03-27 14:00:00,3,8,0,8,3,0,0
2021-03-27 15:00:00,9,18,2,10,4,2,0
2021-03-27 16:00:00,10,24,4,12,9,1,0
2021-03-27 17:00:00,5,16,4,8,2,1,0
2021-03-27 18:00:00,2,16,1,17,14,1,0
2021-03-27 19:00:00,2,4,0,8,5,0,0
2021-03-27 20:00:00,21,244,7,7,3,0,0
2021-03-27 21:00:00,4,8,0,12,5,0,0
2021-03-27 22:00:00,1,7,0,12,8,0,0
2021-03-27 23:00:00,6,38,5,7,4,0,0
2021-03-28 00:00:00,2,1,0,6,4,0,0
2021-03-28 01:00:00,2,14,0,6,2,0,0
2021-03-28 02:00:00,7,60,3,15,12,0,0
2021-03-28 03:00:00,17,56,3,7,5,0,0
2021-03-28 04:00:00,24,50,5,8,2,1,0
2021-03-28 05:00:00,1,9,0,7,4,0,0
2021-03-28 06:00:00,1,2,2,4,3,0,0
2021-03-28 07:00:00,0,3,1,3,0,0,0
2021-03-28 09:00:00,2,5,0,3,2,0,0
2021-03-28 10:00:00,0,1,0,1,0,0,0
2021-03-28 11:00:00,0,1,0,2,0,0,0
2021-03-28 12:00:00,3,17,1,4,3,0,0
2021-03-28 13:00:00,103,420,16,7,2,1,0
2021-03-28 14:00:00,4,9,0,8,2,0,0
2021-03-28 15:00:00,5,27,3,9,5,0,0
2021-03-28 16:00:00,5,28,4,6,0,2,0
2021-03-28 17:00:00,3,23,2,13,9,0,0
2021-03-28 18:00:00,9,49,2,13,6,0,0
2021-03-28 19:00:00,13,28,7,7,1,1,0
2021-03-28 20:00:00,24,255,17,14,8,0,0
2021-03-28 21:00:00,4,20,2,13,2,0,0
2021-03-28 22:00:00,16,35,0,13,1,0,0
2021-03-28 23:00:00,2,4,6,9,6,0,0
2021-03-29 00:00:00,3,7,0,5,1,0,0
2021-03-29 01:00:00,16,43,3,14,8,2,0
2021-03-29 02:00:00,2,11,5,5,1,0,0
2021-03-29 03:00:00,0,9,0,11,7,1,0
2021-03-29 04:00:00,3,12,2,6,1,0,0
2021-03-29 05:00:00,2,10,0,4,1,0,0
2021-03-29 06:00:00,3,8,4,9,2,0,0
2021-03-29 07:00:00,6,26,3,12,2,0,0
2021-03-29 08:00:00,4,11,2,14,1,0,0
2021-03-29 09:00:00,1,8,4,7,3,0,0
2021-03-29 10:00:00,1,4,0,4,2,0,0
2021-03-29 11:00:00,5,21,0,5,0,0,0
2021-03-29 12:00:00,46,210,15,22,8,1,0
2021-03-29 13:00:00,7,35,4,9,1,0,0
2021-03-29 14:00:00,30,72,7,25,3,0,0
2021-03-29 15:00:00,34,302,12,19,6,1,0
2021-03-29 16:00:00,0,15,0,10,2,0,0
2021-03-29 17:00:00,5,23,6,13,3,0,0
2021-03-29 18:00:00,3,5,5,10,1,0,0
2021-03-29 19:00:00,19,262,12,12,5,0,0
2021-03-29 20:00:00,12,49,2,14,5,0,0
2021-03-29 21:00:00,2,10,1,5,3,0,0
2021-03-29 22:00:00,1,9,1,4,2,0,0
2021-03-29 23:00:00,190,1454,107,10,2,1,0
2021-03-30 00:00:00,3,9,1,5,3,0,0
2021-03-30 01:00:00,1,3,1,8,6,0,0
2021-03-30 02:00:00,1,8,1,4,3,0,0
2021-03-30 03:00:00,1,0,1,4,1,0,0
2021-03-30 04:00:00,1,2,0,1,0,0,0
2021-03-30 05:00:00,5,21,0,6,2,0,0
2021-03-30 06:00:00,4,6,0,4,2,0,0
2021-03-30 07:00:00,8,25,0,8,1,0,0
2021-03-30 08:00:00,1,4,0,2,0,0,0
2021-03-30 09:00:00,0,1,0,5,1,1,0
2021-03-30 10:00:00,53,203,13,30,3,0,0
2021-03-30 11:00:00,84,518,8,34,6,1,0
2021-03-30 12:00:00,180,1511,57,43,11,0,0
2021-03-30 13:00:00,32,97,4,35,8,0,0
2021-03-30 14:00:00,17,33,6,26,5,0,0
2021-03-30 15:00:00,55,529,30,25,4,0,0
2021-03-30 16:00:00,21,112,7,23,3,0,0
2021-03-30 17:00:00,291,1194,87,27,10,0,0
2021-03-30 18:00:00,45,166,8,31,8,2,0
2021-03-30 19:00:00,26,54,1,23,13,0,0
2021-03-30 20:00:00,9,58,6,24,3,1,0
2021-03-30 21:00:00,20,165,7,15,2,0,0
2021-03-30 22:00:00,2,9,3,10,1,0,0
2021-03-30 23:00:00,3,15,3,8,4,0,0
2021-03-31 00:00:00,9,12,2,5,2,1,0
2021-03-31 01:00:00,9,129,30,3,0,0,0
2021-03-31 02:00:00,6,9,0,7,1,0,0
2021-03-31 03:00:00,2,10,2,6,3,0,0
2021-03-31 04:00:00,14,23,5,16,2,0,0
2021-03-31 05:00:00,0,7,0,3,0,0,0
2021-03-31 06:00:00,5,9,0,14,3,0,0
2021-03-31 07:00:00,0,2,1,3,0,0,0
2021-03-31 08:00:00,20,387,57,4,1,0,0
2021-03-31 09:00:00,1,1,0,2,1,0,0
2021-03-31 10:00:00,1,2,0,2,0,0,0
2021-03-31 11:00:00,11,109,3,7,4,0,0
2021-03-31 12:00:00,9,26,4,10,3,0,0
2021-03-31 13:00:00,126,1252,72,15,4,0,0
2021-03-31 14:00:00,10,30,4,12,4,0,0
2021-03-31 15:00:00,3,20,1,10,1,0,0
2021-03-31 16:00:00,3,28,1,5,2,0,0
2021-03-31 17:00:00,6,29,4,8,2,0,0
2021-03-31 18:00:00,1,11,4,13,2,1,0
2021-03-31 19:00:00,7,53,4,10,0,0,0
2021-03-31 20:00:00,328,1650,90,11,0,0,0
2021-03-31 21:00:00,4,12,3,11,5,0,0
2021-03-31 22:00:00,6,19,2,8,2,0,0
2021-03-31 23:00:00,9,25,5,8,0,0,0
2021-04-01 00:00:00,10,32,2,7,3,0,0
2021-04-01 01:00:00,1,5,0,7,1,0,0
2021-04-01 02:00:00,6,13,0,8,2,1,0
2021-04-01 03:00:00,4,10,5,4,2,0,0
2021-04-01 04:00:00,1,2,0,2,0,0,0
2021-04-01 05:00:00,3,19,2,5,1,0,0
2021-04-01 06:00:00,4,14,2,6,3,0,0
2021-04-01 07:00:00,0,2,0,1,1,0,0
2021-04-01 08:00:00,1,2,0,6,2,0,0
2021-04-01 09:00:00,0,0,0,2,1,0,0
2021-04-01 10:00:00,2,7,0,5,0,0,0
2021-04-01 11:00:00,4,14,0,12,6,0,0
2021-04-01 12:00:00,0,2,1,8,0,2,0
2021-04-01 13:00:00,16,85,4,12,2,0,0
2021-04-01 14:00:00,16,32,1,10,3,0,0
2021-04-01 15:00:00,9,32,3,6,2,0,0
2021-04-01 16:00:00,16,84,5,15,4,0,0
2021-04-01 17:00:00,5,15,4,11,3,0,0
2021-04-01 18:00:00,18,34,16,19,4,0,0
2021-04-01 19:00:00,12,67,10,11,5,0,0
2021-04-01 20:00:00,10,72,7,27,6,0,0
2021-04-01 21:00:00,1,22,1,12,2,0,0
2021-04-01 22:00:00,3,10,3,9,2,0,0
2021-04-01 23:00:00,5,28,0,9,2,0,0
2021-04-02 00:00:00,26,77,1,4,2,0,0
2021-04-02 01:00:00,0,3,0,4,0,0,0
2021-04-02 02:00:00,0,2,0,5,1,0,0
2021-04-02 03:00:00,0,4,5,5,2,0,0
2021-04-02 04:00:00,2,2,3,2,0,0,0
2021-04-02 05:00:00,0,0,0,1,0,0,0
2021-04-02 07:00:00,0,4,0,3,1,0,0
2021-04-02 08:00:00,1,2,1,1,1,0,0
2021-04-02 09:00:00,1,7,0,2,0,0,0
2021-04-02 10:00:00,0,1,0,2,1,0,0
2021-04-02 11:00:00,0,0,1,2,1,0,0
2021-04-02 12:00:00,2,14,1,6,2,0,0
2021-04-02 13:00:00,3,6,0,4,0,0,0
2021-04-02 14:00:00,2,16,1,10,7,0,0
2021-04-02 15:00:00,2,4,1,3,1,0,0
2021-04-02 16:00:00,0,2,2,3,0,0,0
2021-04-02 17:00:00,3,28,2,7,2,0,0
2021-04-02 18:00:00,0,4,0,2,0,0,0
2021-04-02 19:00:00,7,14,2,3,0,0,0
2021-04-02 20:00:00,2,6,1,6,0,0,0
2021-04-02 21:00:00,0,8,1,1,1,0,0
2021-04-02 22:00:00,16,140,8,3,0,0,0
2021-04-02 23:00:00,7,9,0,3,0,0,0
2021-04-03 00:00:00,10,18,3,5,0,1,0
2021-04-03 01:00:00,1,4,0,1,0,0,0
2021-04-03 02:00:00,3,2,0,2,0,0,0
2021-04-03 03:00:00,0,7,0,7,6,0,0
2021-04-03 04:00:00,3,5,0,3,0,0,0
2021-04-03 06:00:00,6,15,0,2,2,0,0
2021-04-03 07:00:00,2,7,2,2,0,1,0
2021-04-03 09:00:00,0,0,0,1,0,0,0
2021-04-03 10:00:00,1,1,0,4,1,0,0
2021-04-03 11:00:00,0,1,2,3,2,0,0
2021-04-03 12:00:00,2,8,5,3,0,0,0
2021-04-03 13:00:00,0,0,0,1,0,0,0
2021-04-03 14:00:00,10,27,5,4,0,0,0
2021-04-03 15:00:00,0,0,1,2,0,0,0
2021-04-03 16:00:00,0,5,9,7,3,0,0
2021-04-03 17:00:00,1,10,5,9,4,1,0
2021-04-03 18:00:00,4,8,0,2,2,0,0
2021-04-03 19:00:00,62,398,20,6,0,0,0
2021-04-03 20:00:00,13,31,3,5,0,2,0
2021-04-03 21:00:00,0,0,0,1,0,0,0
2021-04-03 22:00:00,1,10,3,6,1,2,0
2021-04-03 23:00:00,3,6,0,3,0,0,0
2021-04-04 00:00:00,5,3,0,6,6,0,0
2021-04-04 02:00:00,9,38,5,8,6,0,0
2021-04-04 03:00:00,1,2,12,4,0,0,0
2021-04-04 04:00:00,3,12,0,4,1,0,0
2021-04-04 05:00:00,3,4,0,1,0,0,0
2021-04-04 06:00:00,3,6,1,3,1,0,0
2021-04-04 07:00:00,0,1,0,2,0,0,0
2021-04-04 08:00:00,0,0,0,1,0,0,0
2021-04-04 11:00:00,85,293,15,6,2,0,0
2021-04-04 12:00:00,0,0,0,1,0,0,0
2021-04-04 13:00:00,0,1,0,2,0,0,0
2021-04-04 14:00:00,1,4,0,2,0,0,0
2021-04-04 15:00:00,3,10,0,1,1,0,0
2021-04-04 16:00:00,0,15,1,7,3,0,0
2021-04-04 17:00:00,4,9,3,1,0,0,0
2021-04-04 18:00:00,1,2,1,2,1,0,0
2021-04-04 19:00:00,3,25,2,7,6,0,0
2021-04-04 20:00:00,6,23,1,6,1,0,0
2021-04-04 21:00:00,2,9,5,9,7,0,0
2021-04-04 22:00:00,0,1,1,1,0,0,0
2021-04-04 23:00:00,0,1,0,3,0,1,0
2021-04-05 00:00:00,3,9,6,10,9,0,0
2021-04-05 01:00:00,2,9,0,3,1,0,0
2021-04-05 02:00:00,0,2,1,3,2,0,0
2021-04-05 03:00:00,4,10,3,8,7,0,0
2021-04-05 04:00:00,0,5,1,3,0,1,0
2021-04-05 05:00:00,0,3,1,1,0,0,0
2021-04-05 06:00:00,3,3,2,7,2,0,0
2021-04-05 07:00:00,0,3,0,2,1,0,0
2021-04-05 08:00:00,0,0,0,1,0,0,0
2021-04-05 09:00:00,0,0,0,1,0,0,0
2021-04-05 10:00:00,251,1105,96,94,11,0,0
2021-04-05 11:00:00,68,276,20,64,11,0,0
2021-04-05 12:00:00,69,436,31,48,5,0,0
2021-04-05 13:00:00,67,239,24,36,10,1,0
2021-04-05 14:00:00,44,204,13,40,12,0,0
2021-04-05 15:00:00,70,541,45,35,7,0,0
2021-04-05 16:00:00,41,247,12,22,6,0,0
2021-04-05 17:00:00,70,836,23,21,8,0,0
2021-04-05 18:00:00,46,347,40,26,9,0,0
2021-04-05 19:00:00,13,66,10,20,3,0,0
2021-04-05 20:00:00,11,77,8,14,2,0,0
2021-04-05 21:00:00,4,14,1,7,0,0,0
2021-04-05 22:00:00,6,26,5,6,1,0,0
2021-04-05 23:00:00,5,19,0,9,2,1,0
2021-04-06 00:00:00,15,137,6,10,2,1,0
2021-04-06 01:00:00,8,90,2,10,1,0,0
2021-04-06 02:00:00,0,3,0,3,1,0,0
2021-04-06 03:00:00,1,25,4,12,0,1,0
2021-04-06 05:00:00,1,6,1,7,0,0,0
2021-04-06 06:00:00,4,12,1,8,4,0,0
2021-04-06 07:00:00,3,9,2,5,2,0,0
2021-04-06 08:00:00,0,1,0,2,0,0,0
2021-04-06 09:00:00,0,3,1,3,1,0,0
2021-04-06 10:00:00,8,10,3,7,1,0,0
2021-04-06 11:00:00,13,66,6,10,2,0,0
2021-04-06 12:00:00,5,44,4,9,3,0,0
2021-04-06 13:00:00,47,174,7,19,8,0,0
2021-04-06 14:00:00,44,271,7,12,5,0,0
2021-04-06 15:00:00,4,14,1,8,3,0,0
2021-04-06 16:00:00,2,29,3,22,8,0,0
2021-04-06 17:00:00,16,63,2,11,6,0,0
2021-04-06 18:00:00,8,18,3,12,3,0,0
2021-04-06 19:00:00,8,38,4,16,4,0,0
2021-04-06 20:00:00,0,11,1,5,1,0,0
2021-04-06 21:00:00,12,33,9,7,1,0,0
2021-04-06 22:00:00,9,48,7,5,2,1,0
2021-04-06 23:00:00,5,27,5,7,1,0,0
2021-04-07 00:00:00,5,10,2,9,3,0,0
2021-04-07 01:00:00,23,183,15,11,4,0,0
2021-04-07 02:00:00,1,11,1,5,3,0,0
2021-04-07 03:00:00,5,12,1,9,6,0,0
2021-04-07 04:00:00,8,20,1,3,0,1,0
2021-04-07 05:00:00,1,7,0,3,3,0,0
2021-04-07 06:00:00,1,1,0,2,1,0,0
2021-04-07 07:00:00,5,32,0,1,1,0,0
2021-04-07 08:00:00,3,9,1,7,1,0,0
2021-04-07 09:00:00,0,0,0,1,0,0,0
2021-04-07 10:00:00,4,16,1,5,1,0,0
2021-04-07 11:00:00,7,22,1,6,3,0,0
2021-04-07 12:00:00,8,23,4,17,6,2,0
2021-04-07 13:00:00,35,362,3,20,5,0,0
2021-04-07 14:00:00,6,24,2,6,1,0,0
2021-04-07 15:00:00,104,490,84,9,3,0,0
2021-04-07 16:00:00,1,6,0,6,3,0,0
2021-04-07 17:00:00,37,116,9,10,5,0,0
2021-04-07 18:00:00,8,37,7,11,3,0,0
2021-04-07 19:00:00,31,763,25,9,1,0,0
2021-04-07 20:00:00,9,104,7,9,3,0,0
2021-04-07 21:00:00,0,23,2,5,1,0,0
2021-04-07 22:00:00,8,32,4,9,1,0,0
2021-04-07 23:00:00,6,14,0,4,1,0,0
2021-04-08 00:00:00,2,24,2,5,0,0,0
2021-04-08 01:00:00,79,270,85,12,2,0,0
2021-04-08 02:00:00,4,25,2,4,1,0,0
2021-04-08 03:00:00,1,4,0,2,0,0,0
2021-04-08 04:00:00,0,9,1,3,1,1,0
